2,42,4,1024,346,4.1265e-22,0.97591,2.8926
1,43,4,1024,512,2.3664e-11,0.974,4.4261
2,43,4,1024,337,2.0657e-22,0.70703,1.8366
1,44,4,1024,512,1.7839e-11,0.66896,2.1278
2,44,4,1024,341,2.0319e-22,0.81062,1.5595
1,45,4,1024,512,1.8542e-11,1.0252,2.23
2,45,4,1024,337,1.7452e-22,1.0309,2.0823
1,46,4,1024,512,2.8456e-11,1.0449,2.8994
2,46,4,1024,344,5.6828e-22,1.0957,2.3855
1,47,4,1024,512,2.1241e-11,1.1043,3.0696
2,47,4,1024,339,2.1989e-22,1.0971,2.0096
1,48,4,1024,512,3.6422e-10,1.1494,2.959
2,48,4,1024,335,1.3269e-22,0.72097,2.5326
1,49,4,1024,512,1.2363e-11,0.70633,2.7673
2,49,4,1024,339,2.5141e-22,1.0789,1.932
1,50,4,1024,512,1.0121e-11,1.1011,2.5027
2,50,4,1024,337,1.6441e-22,0.92678,2.082
1,51,4,1024,512,1.4727e-11,1.1023,3.4127
2,51,4,1024,353,4.9316e-22,1.0051,3.1726
1,52,4,1024,512,1.3347e-11,1.004,8.7458
2,52,4,1024,348,4.4912e-22,0.84477,3.389
1,53,4,1024,512,9.0617e-12,0.92392,3.1016
2,53,4,1024,347,4.1642e-22,0.77846,2.6543
1,54,4,1024,512,1.641e-11,0.73883,2.049
2,54,4,1024,346,3.207e-22,0.70647,4.1702
1,55,4,1024,512,1.8769e-11,0.69043,3.444
2,55,4,1024,338,1.5854e-22,0.8753,2.309
1,56,4,1024,512,1.1755e-11,0.87473,3.4439
2,56,4,1024,339,2.5152e-22,0.89986,2.23
1,57,4,1024,512,1.3748e-11,0.81676,2.4438
2,57,4,1024,344,3.8395e-22,0.90967,2.0125
1,58,4,1024,512,2.1426e-11,0.78522,2.6861
2,58,4,1024,334,1.514e-22,0.87273,2.4769
1,59,4,1024,512,1.048e-11,0.87781,2.1142
2,59,4,1024,348,3.976e-22,1.0314,1.8605
1,60,4,1024,512,1.1409e-11,1.0573,1.9706
2,60,4,1024,335,1.4984e-22,0.84305,1.7231
1,61,4,1024,512,8.2423e-12,0.76803,2.002
2,61,4,1024,348,4.5072e-22,0.84734,4.0578
1,62,4,1024,512,2.4621e-11,0.84867,3.3956
2,62,4,1024,342,2.9035e-22,0.99658,3.459
1,63,4,1024,512,1.7898e-11,0.99843,3.7397
2,63,4,1024,344,4.9431e-22,0.92396,1.941
1,64,4,1024,512,2.2348e-11,0.92393,3.0983
2,64,4,1024,345,3.9482e-22,1.0665,2.6405
1,65,4,1024,512,1.6386e-11,1.0692,2.5183
2,65,4,1024,339,1.8376e-22,1.0054,2.0524
1,66,4,1024,512,2.0858e-11,0.95518,2.2831
2,66,4,1024,343,1.9921e-22,1.0124,2.1068
1,67,4,1024,512,1.2806e-11,0.90202,1.7768
2,67,4,1024,350,4.5633e-22,0.95147,2.06
1,68,4,1024,512,2.9925e-11,1.0046,2.3181
2,68,4,1024,355,9.8568e-22,1.1963,2.158
1,69,4,1024,512,3.1666e-11,1.1819,2.8322
2,69,4,1024,348,4.5454e-22,1.0391,2.0458
1,70,4,1024,512,2.5197e-11,0.70484,2.0388
2,70,4,1024,340,2.1046e-22,1.0578,2.279
1,71,4,1024,512,2.1705e-11,1.0421,3.7426
2,71,4,1024,336,1.6297e-22,0.87922,3.1101
1,72,4,1024,512,1.3011e-11,0.89858,2.9432
2,72,4,1024,347,3.9379e-22,0.84719,3.6703
1,73,4,1024,512,2.647e-11,0.84951,3.1476
2,73,4,1024,350,6.2315e-22,0.93245,2.6855
1,74,4,1024,512,3.2221e-11,0.93196,2.4388
2,74,4,1024,356,6.9e-22,1.0929,2.3476
1,75,4,1024,512,3.5583e-11,1.1023,2.4626
2,75,4,1024,338,1.8995e-22,1.0029,2.1258
1,76,4,1024,512,2.8541e-11,0.99711,2.745
2,76,4,1024,351,5.2165e-22,0.94489,2.1237
1,77,4,1024,512,2.601e-11,0.98723,2.3238
2,77,4,1024,357,6.069e-22,1.0981,1.9118
1,78,4,1024,512,3.2364e-11,1.1087,2.4927
2,78,4,1024,345,2.5858e-22,0.90405,1.7344
1,79,4,1024,512,1.3001e-11,1.0304,1.9807
2,79,4,1024,341,1.6648e-22,0.86031,1.6308
1,80,4,1024,512,4.3122e-10,0.80187,2.1926
